"hgnc_symbol"	"uniprotswissprot"	"uniprot_isoform"	"gene_biotype"
"5246"	"UBE2E1"	"P51965"	"P51965-2"	"protein_coding"
"5247"	"RPL15"	"P61313"	"P61313-1"	"protein_coding"
"5248"	"RPL15"	"P61313"	"P61313-2"	"protein_coding"
"5249"	"RBKS"	"Q9H477"	"Q9H477-1"	"protein_coding"
"5250"	"MEN1"	"O00255"	"O00255-2"	"protein_coding"
"5251"	"MEN1"	"O00255"	"O00255-1"	"protein_coding"
"5252"	"MEN1"	"O00255"	"O00255-3"	"protein_coding"
"5253"	"SKP1"	"P63208"	"P63208-1"	"protein_coding"
"5254"	"SKP1"	"P63208"	"P63208-2"	"protein_coding"
"5255"	"ATG2A"	"Q2TAZ0"	"Q2TAZ0-1"	"protein_coding"
"5256"	"DPH5"	"Q9H2P9"	"Q9H2P9-1"	"protein_coding"
"5257"	"DPH5"	"Q9H2P9"	"Q9H2P9-6"	"protein_coding"
"5258"	"TMF1"	"P82094"	"P82094-1"	"protein_coding"
"5259"	"TMF1"	"P82094"	"P82094-2"	"protein_coding"
"5260"	"UBA3"	"Q8TBC4"	"Q8TBC4-1"	"protein_coding"
"5261"	"UBA3"	"Q8TBC4"	"Q8TBC4-2"	"protein_coding"
"5262"	"EDEM3"	"Q9BZQ6"	"Q9BZQ6-1"	"protein_coding"
"5263"	"ARPC5"	"O15511"	"O15511-1"	"protein_coding"
"5264"	"ARPC5"	"O15511"	"O15511-2"	"protein_coding"
"5265"	"MCFD2"	"Q8NI22"	"Q8NI22-3"	"protein_coding"
"5266"	"MCFD2"	"Q8NI22"	"Q8NI22-1"	"protein_coding"
"5267"	"MCFD2"	"Q8NI22"	"Q8NI22-2"	"protein_coding"
"5268"	"IPO8"	"O15397"	"O15397-1"	"protein_coding"
"5269"	"IPO8"	"O15397"	"O15397-2"	"protein_coding"
"5270"	"PPP4R2"	"Q9NY27"	"Q9NY27-1"	"protein_coding"
"5271"	"GRN"	"P28799"	"P28799-1"	"protein_coding"
"5272"	"ME3"	"Q16798"	"Q16798-1"	"protein_coding"
"5273"	"ME3"	"Q16798"	"Q16798-2"	"protein_coding"
"5274"	"GPATCH8"	"Q9UKJ3"	"Q9UKJ3-1"	"protein_coding"
"5275"	"GPATCH8"	"Q9UKJ3"	"Q9UKJ3-3"	"protein_coding"
"5276"	"TRIO"	"O75962"	"O75962-1"	"protein_coding"
"5277"	"KAT7"	"O95251"	"O95251-4"	"protein_coding"
"5278"	"DOCK10"	"Q96BY6"	"Q96BY6-3"	"protein_coding"
"5279"	"DOCK10"	"Q96BY6"	"Q96BY6-1"	"protein_coding"
"5280"	"KAT7"	"O95251"	"O95251-5"	"protein_coding"
"5281"	"KAT7"	"O95251"	"O95251-1"	"protein_coding"
"5282"	"KAT7"	"O95251"	"O95251-2"	"protein_coding"
"5283"	"KAT7"	"O95251"	"O95251-3"	"protein_coding"
"5284"	"SPTBN2"	"O15020"	"O15020-1"	"protein_coding"
"5285"	"STAT6"	"P42226"	"P42226-1"	"protein_coding"
"5286"	"SPTBN2"	"O15020"	"O15020-2"	"protein_coding"
"5287"	"CCT5"	"P48643"	"P48643-1"	"protein_coding"
"5288"	"MED1"	"Q15648"	"Q15648-1"	"protein_coding"
"5289"	"CCT5"	"P48643"	"P48643-2"	"protein_coding"
"5290"	"MED1"	"Q15648"	"Q15648-3"	"protein_coding"
"5291"	"STAT6"	"P42226"	"P42226-3"	"protein_coding"
"5292"	"CDK12"	"Q9NYV4"	"Q9NYV4-1"	"protein_coding"
"5293"	"DCAF1"	"Q9Y4B6"	"Q9Y4B6-1"	"protein_coding"
"5294"	"CDK12"	"Q9NYV4"	"Q9NYV4-2"	"protein_coding"
"5295"	"DCAF1"	"Q9Y4B6"	"Q9Y4B6-2"	"protein_coding"
"5296"	"HP1BP3"	"Q5SSJ5"	"Q5SSJ5-1"	"protein_coding"
"5297"	"HP1BP3"	"Q5SSJ5"	"Q5SSJ5-3"	"protein_coding"
"5298"	"HP1BP3"	"Q5SSJ5"	"Q5SSJ5-5"	"protein_coding"
"5299"	"STAT1"	"P42224"	"P42224-1"	"protein_coding"
"5300"	"PHLDB2"	"Q86SQ0"	"Q86SQ0-3"	"protein_coding"
"5301"	"PHLDB2"	"Q86SQ0"	"Q86SQ0-2"	"protein_coding"
"5302"	"STAT1"	"P42224"	"P42224-2"	"protein_coding"
"5303"	"PHLDB2"	"Q86SQ0"	"Q86SQ0-1"	"protein_coding"
"5304"	"VPS72"	"Q15906"	"Q15906-1"	"protein_coding"
"5305"	"VPS72"	"Q15906"	"Q15906-2"	"protein_coding"
"5306"	"ABHD10"	"Q9NUJ1"	"Q9NUJ1-1"	"protein_coding"
"5307"	"ABHD10"	"Q9NUJ1"	"Q9NUJ1-3"	"protein_coding"
"5308"	"EIF3M"	"Q7L2H7"	"Q7L2H7-1"	"protein_coding"
"5309"	"EIF3M"	"Q7L2H7"	"Q7L2H7-2"	"protein_coding"
"5310"	"WDR77"	"Q9BQA1"	"Q9BQA1-1"	"protein_coding"
"5311"	"ZAP70"	"P43403"	"P43403-1"	"protein_coding"
"5312"	"SIGIRR"	"Q6IA17"	"Q6IA17-1"	"protein_coding"
"5313"	"ZAP70"	"P43403"	"P43403-2"	"protein_coding"
"5314"	"SELENOF"	"O60613"	"O60613-1"	"protein_coding"
"5315"	"SELENOF"	"O60613"	"O60613-2"	"protein_coding"
"5316"	"TOM1L2"	"Q6ZVM7"	"Q6ZVM7-1"	"protein_coding"
"5317"	"TOM1L2"	"Q6ZVM7"	"Q6ZVM7-2"	"protein_coding"
"5318"	"WIPF1"	"O43516"	"O43516-1"	"protein_coding"
"5319"	"WIPF1"	"O43516"	"O43516-3"	"protein_coding"
"5320"	"TOM1L2"	"Q6ZVM7"	"Q6ZVM7-4"	"protein_coding"
"5321"	"TOM1L2"	"Q6ZVM7"	"Q6ZVM7-3"	"protein_coding"
"5322"	"WIPF1"	"O43516"	"O43516-2"	"protein_coding"
"5323"	"TOM1L2"	"Q6ZVM7"	"Q6ZVM7-5"	"protein_coding"
"5324"	"APAF1"	"O14727"	"O14727-1"	"protein_coding"
"5325"	"APAF1"	"O14727"	"O14727-6"	"protein_coding"
"5326"	"APAF1"	"O14727"	"O14727-4"	"protein_coding"
"5327"	"MRPS5"	"P82675"	"P82675-1"	"protein_coding"
"5328"	"APAF1"	"O14727"	"O14727-3"	"protein_coding"
"5329"	"APAF1"	"O14727"	"O14727-2"	"protein_coding"
"5330"	"MRPS5"	"P82675"	"P82675-2"	"protein_coding"
"5331"	"AGTRAP"	"Q6RW13"	"Q6RW13-4"	"protein_coding"
"5332"	"AGTRAP"	"Q6RW13"	"Q6RW13-3"	"protein_coding"
"5333"	"AGTRAP"	"Q6RW13"	"Q6RW13-1"	"protein_coding"
"5334"	"AGTRAP"	"Q6RW13"	"Q6RW13-2"	"protein_coding"
"5335"	"AGTRAP"	"Q6RW13"	"Q6RW13-5"	"protein_coding"
"5336"	"PRPF40A"	"O75400"	"O75400-1"	"protein_coding"
"5337"	"PRPF40A"	"O75400"	"O75400-5"	"protein_coding"
"5338"	"MTHFR"	"P42898"	"P42898-1"	"protein_coding"
"5339"	"MTHFR"	"P42898"	"P42898-2"	"protein_coding"
"5340"	"RDX"	"P35241"	"P35241-5"	"protein_coding"
"5341"	"RDX"	"P35241"	"P35241-2"	"protein_coding"
"5342"	"RDX"	"P35241"	"P35241-3"	"protein_coding"
"5343"	"RDX"	"P35241"	"P35241-1"	"protein_coding"
"5344"	"RDX"	"P35241"	"P35241-4"	"protein_coding"
"5345"	"ITSN2"	"Q9NZM3"	"Q9NZM3-2"	"protein_coding"
"5346"	"ITSN2"	"Q9NZM3"	"Q9NZM3-1"	"protein_coding"
"5347"	"ITSN2"	"Q9NZM3"	"Q9NZM3-3"	"protein_coding"
"5348"	"ZC3H12C"	"Q9C0D7"	"Q9C0D7-1"	"protein_coding"
"5349"	"ZC3H12C"	"Q9C0D7"	"Q9C0D7-2"	"protein_coding"
"5350"	"SMC4"	"Q9NTJ3"	"Q9NTJ3-1"	"protein_coding"
"5351"	"SMC4"	"Q9NTJ3"	"Q9NTJ3-2"	"protein_coding"
"5352"	"MYD88"	"Q99836"	"Q99836-2"	"protein_coding"
"5353"	"MYD88"	"Q99836"	"Q99836-4"	"protein_coding"
"5354"	"MYD88"	"Q99836"	"Q99836-3"	"protein_coding"
"5355"	"LASP1"	"Q14847"	"Q14847-3"	"protein_coding"
"5356"	"MYD88"	"Q99836"	"Q99836-6"	"protein_coding"
"5357"	"MYD88"	"Q99836"	"Q99836-1"	"protein_coding"
"5358"	"NFYC"	"Q13952"	"Q13952-4"	"protein_coding"
"5359"	"LASP1"	"Q14847"	"Q14847-1"	"protein_coding"
"5360"	"NFYC"	"Q13952"	"Q13952-2"	"protein_coding"
"5361"	"NFYC"	"Q13952"	"Q13952-5"	"protein_coding"
"5362"	"NFYC"	"Q13952"	"Q13952-7"	"protein_coding"
"5363"	"FBXO38"	"Q6PIJ6"	"Q6PIJ6-3"	"protein_coding"
"5364"	"NFYC"	"Q13952"	"Q13952-6"	"protein_coding"
"5365"	"NFYC"	"Q13952"	"Q13952-3"	"protein_coding"
"5366"	"RAB5C"	"P51148"	"P51148-1"	"protein_coding"
"5367"	"FBXO38"	"Q6PIJ6"	"Q6PIJ6-1"	"protein_coding"
"5368"	"RAB5C"	"P51148"	"P51148-2"	"protein_coding"
"5369"	"NFYC"	"Q13952"	"Q13952-1"	"protein_coding"
"5370"	"FBXO38"	"Q6PIJ6"	"Q6PIJ6-2"	"protein_coding"
"5371"	"SRSF11"	"Q05519"	"Q05519-2"	"protein_coding"
"5372"	"SRSF11"	"Q05519"	"Q05519-1"	"protein_coding"
"5373"	"UGP2"	"Q16851"	"Q16851-2"	"protein_coding"
"5374"	"UGP2"	"Q16851"	"Q16851-1"	"protein_coding"
"5375"	"PNPO"	"Q9NVS9"	"Q9NVS9-4"	"protein_coding"
"5376"	"PNPO"	"Q9NVS9"	"Q9NVS9-3"	"protein_coding"
"5377"	"PNPO"	"Q9NVS9"	"Q9NVS9-1"	"protein_coding"
"5378"	"PNPO"	"Q9NVS9"	"Q9NVS9-2"	"protein_coding"
"5379"	"CDK5RAP3"	"Q96JB5"	"Q96JB5-4"	"protein_coding"
"5380"	"CDK5RAP3"	"Q96JB5"	"Q96JB5-1"	"protein_coding"
"5381"	"ERO1B"	"Q86YB8"	"Q86YB8-1"	"protein_coding"
"5382"	"REL"	"Q04864"	"Q04864-1"	"protein_coding"
"5383"	"REL"	"Q04864"	"Q04864-2"	"protein_coding"
"5384"	"SCMH1"	"Q96GD3"	"Q96GD3-1"	"protein_coding"
"5385"	"SCMH1"	"Q96GD3"	"Q96GD3-3"	"protein_coding"
"5386"	"SCMH1"	"Q96GD3"	"Q96GD3-2"	"protein_coding"
"5387"	"SCMH1"	"Q96GD3"	"Q96GD3-5"	"protein_coding"
"5388"	"SCMH1"	"Q96GD3"	"Q96GD3-4"	"protein_coding"
"5389"	"SCMH1"	"Q96GD3"	"Q96GD3-6"	"protein_coding"
"5390"	"MEF2C"	"Q06413"	"Q06413-1"	"protein_coding"
"5391"	"MEF2C"	"Q06413"	"Q06413-5"	"protein_coding"
"5392"	"MEF2C"	"Q06413"	"Q06413-6"	"protein_coding"
"5393"	"MEF2C"	"Q06413"	"Q06413-3"	"protein_coding"
"5394"	"MEF2C"	"Q06413"	"Q06413-2"	"protein_coding"
"5395"	"MEF2C"	"Q06413"	"Q06413-4"	"protein_coding"
"5396"	"ITGB1BP1"	"O14713"	"O14713-1"	"protein_coding"
"5397"	"TCERG1"	"O14776"	"O14776-1"	"protein_coding"
"5398"	"MAP2K6"	"P52564"	"P52564-1"	"protein_coding"
"5399"	"ITGB1BP1"	"O14713"	"O14713-2"	"protein_coding"
"5400"	"TCERG1"	"O14776"	"O14776-2"	"protein_coding"
"5401"	"PSRC1"	"Q6PGN9"	"Q6PGN9-3"	"protein_coding"
"5402"	"MAP2K6"	"P52564"	"P52564-2"	"protein_coding"
"5403"	"PSRC1"	"Q6PGN9"	"Q6PGN9-2"	"protein_coding"
"5404"	"PSRC1"	"Q6PGN9"	"Q6PGN9-1"	"protein_coding"
"5405"	"SORT1"	"Q99523"	"Q99523-2"	"protein_coding"
"5406"	"SORT1"	"Q99523"	"Q99523-1"	"protein_coding"
"5407"	"IAH1"	"Q2TAA2"	"Q2TAA2-2"	"protein_coding"
"5408"	"PSMA5"	"P28066"	"P28066-1"	"protein_coding"
"5409"	"IAH1"	"Q2TAA2"	"Q2TAA2-1"	"protein_coding"
"5410"	"PSMA5"	"P28066"	"P28066-2"	"protein_coding"
"5411"	"UAP1"	"Q16222"	"Q16222-1"	"protein_coding"
"5412"	"CYTH1"	"Q15438"	"Q15438-3"	"protein_coding"
"5413"	"UAP1"	"Q16222"	"Q16222-2"	"protein_coding"
"5414"	"CYTH1"	"Q15438"	"Q15438-2"	"protein_coding"
"5415"	"CYTH1"	"Q15438"	"Q15438-1"	"protein_coding"
"5416"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-1"	"protein_coding"
"5417"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-2"	"protein_coding"
"5418"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-9"	"protein_coding"
"5419"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-10"	"protein_coding"
"5420"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-8"	"protein_coding"
"5421"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-12"	"protein_coding"
"5422"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-7"	"protein_coding"
"5423"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-6"	"protein_coding"
"5424"	"SLC4A7"	"Q9Y6M7"	"Q9Y6M7-11"	"protein_coding"
"5425"	"ADAM17"	"P78536"	"P78536-1"	"protein_coding"
"5426"	"PRKAR1A"	"P10644"	"P10644-1"	"protein_coding"
"5427"	"PRKAR1A"	"P10644"	"P10644-2"	"protein_coding"
"5428"	"IFI16"	"Q16666"	"Q16666-2"	"protein_coding"
"5429"	"IFI16"	"Q16666"	"Q16666-1"	"protein_coding"
"5430"	"IFI16"	"Q16666"	"Q16666-6"	"protein_coding"
"5431"	"IFI16"	"Q16666"	"Q16666-3"	"protein_coding"
"5432"	"AGAP1"	"Q9UPQ3"	"Q9UPQ3-1"	"protein_coding"
"5433"	"AGAP1"	"Q9UPQ3"	"Q9UPQ3-3"	"protein_coding"
"5434"	"AGAP1"	"Q9UPQ3"	"Q9UPQ3-2"	"protein_coding"
"5435"	"AK2"	"P54819"	"P54819-2"	"protein_coding"
"5436"	"AK2"	"P54819"	"P54819-1"	"protein_coding"
"5437"	"CLASP2"	"O75122"	"O75122-1"	"protein_coding"
"5438"	"CLASP2"	"O75122"	"O75122-2"	"protein_coding"
"5439"	"SRSF2"	"Q01130"	"Q01130-1"	"protein_coding"
"5440"	"SRSF2"	"Q01130"	"Q01130-2"	"protein_coding"
"5441"	"RMND5A"	"Q9H871"	"Q9H871-1"	"protein_coding"
"5442"	"MAP2K3"	"P46734"	"P46734-1"	"protein_coding"
"5443"	"MAP2K3"	"P46734"	"P46734-2"	"protein_coding"
"5444"	"TRAF3IP3"	"Q9Y228"	"Q9Y228-1"	"protein_coding"
"5445"	"TRAF3IP3"	"Q9Y228"	"Q9Y228-3"	"protein_coding"
"5446"	"TRAF3IP3"	"Q9Y228"	"Q9Y228-2"	"protein_coding"
"5447"	"SQSTM1"	"Q13501"	"Q13501-2"	"protein_coding"
"5448"	"ANKRD28"	"O15084"	"O15084-4"	"protein_coding"
"5449"	"ANKRD28"	"O15084"	"O15084-2"	"protein_coding"
"5450"	"ANKRD28"	"O15084"	"O15084-3"	"protein_coding"
"5451"	"HNRNPA3"	"P51991"	"P51991-1"	"protein_coding"
"5452"	"HNRNPA3"	"P51991"	"P51991-2"	"protein_coding"
"5453"	"MAP4K4"	"O95819"	"O95819-6"	"protein_coding"
"5454"	"MAP4K4"	"O95819"	"O95819-4"	"protein_coding"
"5455"	"MAP4K4"	"O95819"	"O95819-2"	"protein_coding"
"5456"	"MAP4K4"	"O95819"	"O95819-1"	"protein_coding"
"5457"	"DCAF8"	"Q5TAQ9"	"Q5TAQ9-1"	"protein_coding"
"5458"	"DCAF8"	"Q5TAQ9"	"Q5TAQ9-2"	"protein_coding"
"5459"	"ALKBH5"	"Q6P6C2"	"Q6P6C2-2"	"protein_coding"
"5460"	"COPA"	"P53621"	"P53621-1"	"protein_coding"
"5461"	"COPA"	"P53621"	"P53621-2"	"protein_coding"
"5462"	"KDM3B"	"Q7LBC6"	"Q7LBC6-1"	"protein_coding"
"5463"	"CAMSAP2"	"Q08AD1"	"Q08AD1-3"	"protein_coding"
"5464"	"CAMSAP2"	"Q08AD1"	"Q08AD1-2"	"protein_coding"
"5465"	"CAMSAP2"	"Q08AD1"	"Q08AD1-1"	"protein_coding"
"5466"	"ETF1"	"P62495"	"P62495-2"	"protein_coding"
"5467"	"ETF1"	"P62495"	"P62495-1"	"protein_coding"
"5468"	"SHMT1"	"P34896"	"P34896-2"	"protein_coding"
"5469"	"MLH1"	"P40692"	"P40692-2"	"protein_coding"
"5470"	"MLH1"	"P40692"	"P40692-1"	"protein_coding"
"5471"	"MLH1"	"P40692"	"P40692-3"	"protein_coding"
"5472"	"LARS1"	"Q9P2J5"	"Q9P2J5-2"	"protein_coding"
"5473"	"LARS1"	"Q9P2J5"	"Q9P2J5-1"	"protein_coding"
"5474"	"LRRFIP2"	"Q9Y608"	"Q9Y608-1"	"protein_coding"
"5475"	"LRRFIP2"	"Q9Y608"	"Q9Y608-2"	"protein_coding"
"5476"	"LRRFIP2"	"Q9Y608"	"Q9Y608-4"	"protein_coding"
"5477"	"LRRFIP2"	"Q9Y608"	"Q9Y608-5"	"protein_coding"
"5478"	"CLASP1"	"Q7Z460"	"Q7Z460-2"	"protein_coding"
"5479"	"CLASP1"	"Q7Z460"	"Q7Z460-1"	"protein_coding"
"5480"	"CLASP1"	"Q7Z460"	"Q7Z460-4"	"protein_coding"
"5481"	"CHCHD4"	"Q8N4Q1"	"Q8N4Q1-2"	"protein_coding"
"5482"	"CHCHD4"	"Q8N4Q1"	"Q8N4Q1-1"	"protein_coding"
"5483"	"PIMREG"	"Q9BSJ6"	"Q9BSJ6-1"	"protein_coding"
"5484"	"PIMREG"	"Q9BSJ6"	"Q9BSJ6-2"	"protein_coding"
"5485"	"USP48"	"Q86UV5"	"Q86UV5-1"	"protein_coding"
"5486"	"USP48"	"Q86UV5"	"Q86UV5-2"	"protein_coding"
"5487"	"USP48"	"Q86UV5"	"Q86UV5-8"	"protein_coding"
"5488"	"USP48"	"Q86UV5"	"Q86UV5-7"	"protein_coding"
"5489"	"RBM22"	"Q9NW64"	"Q9NW64-1"	"protein_coding"
"5490"	"RBM22"	"Q9NW64"	"Q9NW64-2"	"protein_coding"
"5491"	"DCTN4"	"Q9UJW0"	"Q9UJW0-1"	"protein_coding"
"5492"	"DCTN4"	"Q9UJW0"	"Q9UJW0-2"	"protein_coding"
"5493"	"DCTN4"	"Q9UJW0"	"Q9UJW0-3"	"protein_coding"
"5494"	"SLC13A5"	"Q86YT5"	"Q86YT5-1"	"protein_coding"
"5495"	"SLC13A5"	"Q86YT5"	"Q86YT5-3"	"protein_coding"
"5496"	"SLC13A5"	"Q86YT5"	"Q86YT5-4"	"protein_coding"
"5497"	"SLC13A5"	"Q86YT5"	"Q86YT5-2"	"protein_coding"
"5498"	"KSR1"	"Q8IVT5"	"Q8IVT5-4"	"protein_coding"
"5499"	"SFPQ"	"P23246"	"P23246-1"	"protein_coding"
"5500"	"SSH2"	"Q76I76"	"Q76I76-1"	"protein_coding"
"5501"	"RARS1"	"P54136"	"P54136-1"	"protein_coding"
"5502"	"BRCA1"	"P38398"	"P38398-1"	"protein_coding"
"5503"	"BRCA1"	"P38398"	"P38398-5"	"protein_coding"
"5504"	"BRCA1"	"P38398"	"P38398-7"	"protein_coding"
"5505"	"BRCA1"	"P38398"	"P38398-6"	"protein_coding"
"5506"	"BRCA1"	"P38398"	"P38398-8"	"protein_coding"
"5507"	"BRCA1"	"P38398"	"P38398-2"	"protein_coding"
"5508"	"BRCA1"	"P38398"	"P38398-3"	"protein_coding"
"5509"	"PAFAH1B1"	"P43034"	"P43034-1"	"protein_coding"
"5510"	"RICTOR"	"Q6R327"	"Q6R327-3"	"protein_coding"
"5511"	"RICTOR"	"Q6R327"	"Q6R327-1"	"protein_coding"
"5512"	"RICTOR"	"Q6R327"	"Q6R327-4"	"protein_coding"
"5513"	"ARHGEF2"	"Q92974"	"Q92974-3"	"protein_coding"
"5514"	"ARHGEF2"	"Q92974"	"Q92974-1"	"protein_coding"
"5515"	"CLTC"	"Q00610"	"Q00610-1"	"protein_coding"
"5516"	"CLTC"	"Q00610"	"Q00610-2"	"protein_coding"
"5517"	"ARHGEF2"	"Q92974"	"Q92974-2"	"protein_coding"
"5518"	"CPOX"	"P36551"	"P36551-1"	"protein_coding"
"5519"	"ZC3H15"	"Q8WU90"	"Q8WU90-1"	"protein_coding"
"5520"	"FMNL2"	"Q96PY5"	"Q96PY5-3"	"protein_coding"
"5521"	"ENAH"	"Q8N8S7"	"Q8N8S7-2"	"protein_coding"
"5522"	"ENAH"	"Q8N8S7"	"Q8N8S7-1"	"protein_coding"
"5523"	"CACNA2D2"	"Q9NY47"	"Q9NY47-2"	"protein_coding"
"5524"	"CACNA2D2"	"Q9NY47"	"Q9NY47-3"	"protein_coding"
"5525"	"CACNA2D2"	"Q9NY47"	"Q9NY47-4"	"protein_coding"
"5526"	"CACNA2D2"	"Q9NY47"	"Q9NY47-1"	"protein_coding"
"5527"	"IWS1"	"Q96ST2"	"Q96ST2-1"	"protein_coding"
"5528"	"ACTR2"	"P61160"	"P61160-1"	"protein_coding"
"5529"	"ACTR2"	"P61160"	"P61160-2"	"protein_coding"
"5530"	"KIF1B"	"O60333"	"O60333-3"	"protein_coding"
"5531"	"APC"	"P25054"	"P25054-1"	"protein_coding"
"5532"	"KIF1B"	"O60333"	"O60333-1"	"protein_coding"
"5533"	"KIF1B"	"O60333"	"O60333-2"	"protein_coding"
"5534"	"KIF1B"	"O60333"	"O60333-4"	"protein_coding"
"5535"	"CTPS1"	"P17812"	"P17812-1"	"protein_coding"
"5536"	"CTPS1"	"P17812"	"P17812-2"	"protein_coding"
"5537"	"ERAP2"	"Q6P179"	"Q6P179-2"	"protein_coding"
"5538"	"ERAP2"	"Q6P179"	"Q6P179-1"	"protein_coding"
"5539"	"ERAP2"	"Q6P179"	"Q6P179-3"	"protein_coding"
